
,"Conforme o §5° do art. 6º do Decreto Municipal nº 57.536 de 15 de dezembro de 2016 a Coordenadoria de Legislação de Uso e Ocupação do Solo (DEUSO) disponibiliza a lista a seguir contém as declarações de potencial cosntrutivo passíveis de transferência disponíveis. Estas são as Declarações emitidas e disponíveis para utilização da transferência de potencial construtivo mediante a solicitação de emissão de Certidão de Potencial Construtivo Passível de transferência e , portanto são consideradas válidas e disponíveis até emissão do despacho dessa Coordenadoria, para os devidos fins, conforme consolidadação efetuada em Agosto de 2025.",,,,,,,,,
,EXTRATO INFORMATIVO DECLARAÇÕES DE POTENCIAL CONSTRUTIVO PASSÍVEIS DE TRANSFERÊNCIA EMITIDAS,,,,,,,,,
,N. processo,SQ,Lote,Endereço,Distrito,N. Declaração,Data publicação,Ano publicação,Situação,Status Declaração
,6068.2019/0000303-9,040074,0039-3,"R Xavier Curado, 42",Ipiranga,0231/19,43628,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001170-8,015021,0015-0 a 0029-0 e 0058-4,"R Mourato Coelho, 195 e 217/ R Arthur de Azevedo, 1638 / R Benjamin Egas, 21",Pinheiros,0233/19,43635,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0001492-8,001075,0656-4,"R Boa Vista, 208, 228",Sé,0234/19,43777,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2019/0001673-4,008078,0003-1,"Pç Júlio Mesquita, 84, 90 e 96",República,0235/19,43599,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,6068.2023/0008373-0,001080,0016-8,"R Líbero Badaró, 306 e 310",Sé,0539/23,45408,2024,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0001882-6,067473,0002-5,"R Michel Ouchana, 94, 194",Jaçanã,0238/19,43634,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001674-2,008078,0002-3,"Pç Júlio Mesquita, 102 e 108",República,0239/19,43623,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001675-0,008078,0001-5,"R Vitória, 679, 683 e 687",República,0240/19,43623,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0000655-0,020017,0309-0,"R Conselheiro Nébias, 1615 e 1649",Santa Cecília,0241/19,43649,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0001993-8,001084,0006-9,"R da Quitanda, 107",Sé,0242/19,43642,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0002092-8,015049,0022-7,"R Sampaio Vidal, 588",Pinheiros,0244/19,43628,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001996-2,002059,0047-1,"R Roberto Simonsen, 94 e 98",Sé,0245/19,43649,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001758-7,020067,0033-2,"R Dr Cândido Espinheira, 449",Barra Funda,0246/19,43628,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001858-3,001084,0016-6,"Largo da Misericórdia, 23",Sé,0247/19,43649,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0001861-3,005028,0021-6,"Pç da Sé, 403 e 411",Sé,0248/19,43658,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001856-7,006025,0022-2,"R Coronel Xavier de Toledo, 14 / Pç Ramos de Azevedo, 131/ R Conselheiro Crispiniano",República,0249/19,43680,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001860-5,001061,0012-2,"Av São João, 126 e 128 / Pç do Correio s/nº",Sé,0250/19,43649,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0002136-3,015033,"0029-3, 0030-7, 0031-5, 0032-3, 0033-1, 0034-1, 0035-8, 0036-6, 0037-4, 0038-2, 0039-0, 0040-4, 0048-1, 0049-8, 0050-1, 0051-1, 0052-8","R Antônio Bicudo, 157 e 181 / R Artur Azevedo, s/n° / Benjamin Egas, 261",Pinheiros,0251/19,43685,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001760-9,037006,0036-4,"R Correia Dias, 195",Vila Mariana,0252/19,43628,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001994-6,001058,0008-2,"R Capitão Salomão, 27, 33, 37 e 43 / R do Seminário, 95 e 96",República,0253/19,43658,2019,DOCUMENTAL,DISPONÍVEL
,6068.2024/0007850-0,001055,0006-2,"Av São João, 530, 536 e 544",República,0582/24,45609,2024,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001414-6,005017,0048-1,"R Santo Amaro, 43",República,0258/19,43678,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0000751-4,006013,0028-9,"R Nestor Pestana, 163",República,0259/19,43678,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001797-8,006038,0018-1,"R Santo Antônio, 683",República,0260/19,43776,2019,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0001992-0,001020,0033-6,"R Mauá, 514, 520, 528, 530, 534, 540, 544, 548 e 552",República,0261/19,43776,2019,DOCUMENTAL,DISPONÍVEL
,6068.2023/0008251-3,005023,0181-3,"R Maria Paula, 177, 181 e 185",República,0535/23,45256,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003134-2,007069,0023 a 0109,"R Bento Freitas, 306 a 314 / R. General Jardim, 124",República,0264/19,43935,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0011342-7,001063,0030-1,"R João Brícola, 59 a 67",Sé,0548/24,45450,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0013648-8,001064,0012-6,"R Florêncio de Abreu, 78 e 80",Sé,0492/23 - 2ª via,45677,2025,DOCUMENTAL,DISPONÍVEL
,6068.2023/0006893-6,001074,0002-2,"R João Brícola, 24",Sé,0527/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0002795-7,006049,0008-2,"R Abolição, 354",República,0270/19,43678,2019,DOCUMENTAL,DISPONÍVEL
,6068.2023/0007093-0,001082,0004-3,"R Quinze de Novembro, 213",Sé,0529/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003373-6,001084,0008-5,"R da Quitanda, 89 a 93",Sé,0272/19,43788,2019,DOCUMENTAL,DISPONÍVEL
,6068.2025/0001365-5,001084,0008-5,"R da Quitanda, 89 a 93",Sé,0597/25,45810,2025,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003405-8,001081,0024-3,"R São Bento, 260 e 264",Sé,0273/19,43788,2019,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001705-3,001050,0006-1,"R Florêncio de Abreu, 140 e 144",Sé,0511/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0011043-6,001080,0014-1,"R Líbero Badaró, 274, 282 e 284",Sé,0543/23,45398,2024,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2024/0008071-7,006009,0010-1,"R Vinte e Quatro de Maio, 263, 267, 271, 275 e 281",República,0580/24,45609,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001697-9,005025,0008-5,"R Riachuelo, 33, 39 e 43",Sé,0494/23,45112,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0000995-6,006009,0007-1,"R Vinte e Quatro de Maio, 239 e 245",República,491/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2019/0003877-0,001057,0009-6,"R do Seminário, 139, 141, 143 e 147",República,0279/19,43820,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003683-2,009021,0044-0,"R Treze de Maio, 692",Bela Vista,0280/19,43719,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003194-6,015020,0013-1,"R Mourato Coelho, 299 e 325 / R Sebastião Velho, s/n / R Benjamin Egas, s/n",Pinheiros,0281/19,44002,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001857-5,067456,0032-3,"Av Luís Stamatis, 103 / Av Dra Diva Chaves, 130",Jaçanã,0282/19,43719,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004207-7,003045,0043-7 e 0044-5,"R da Mooca, 775, 669 e 815",Brás,0284/19,43902,2020,DOCUMENTAL,DISPONÍVEL
,6068.2022/0007046-7,040090,"0012-0, 0218-2","R Agostinho Gomes, 1941",Ipiranga,0285C/22,44951,2023,DOCUMENTAL,DISPONÍVEL.T
,6068.2019/0004343-0,009020,0026-8,"R dos Ingleses, 150",Bela Vista,0286/19,43736,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004536-0,009022,0021-6,"R Treze de Maio, 695",Bela Vista,0287/19,43718,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004264-6,009021,0055-6,"R Treze de Maio, 612, 614 e 616",Bela Vista,0288/19,43839,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003047-8,009042,0025-6,"Av Brigadeiro Luís Antônio, 1278",Bela Vista,0289/19,43813,2019,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004533-5,009022,0020-8,"R Treze de Maio, 681, 689 e 691",Bela Vista,0290/19,43848,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0005909-2,009019,0067-2,"R Almirante Marques de Leão, 723",Bela Vista,0292/19,43862,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004274-3,001057,0018-5,"R do Seminário, 209, 213 e 215",República,0293/19,43889,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0003383-0,001057,0018-5,"R do Seminário, 209, 213 e 215",República,0510/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003711-1,005024,0003-1,"Av Brigadeiro Luís Antônio, 274, 278 e 282",República,0294/19,43809,2019,DOCUMENTAL,DISPONÍVEL
,6068.2024/0013709-3,001049,0049-0,"R Florêncio de Abreu, 203 e 209",Sé,0493/23 - 2ª via,45677,2025,DOCUMENTAL,DISPONÍVEL
,6068.2023/0003863-8,001067,0022-7,"R Comendador Abdo Schahin, 230, 232, 236",Sé,0498/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004405-3,001081,0003-0,"R Álvares Penteado, 195",Sé,0298/19,43991,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0001855-9,005040,0043-8,"R da Glória, 195 / R dos Estudantes, 171",Sé,0299/19,43818,2019,DOCUMENTAL,DISPONÍVEL
,6068.2023/0005886-8,001083,0004-8,"RUA BOA VISTA 43 a 47, 51 a 57",Sé,0523/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003046-0,008081,0013-0,"R Santa Ifigênia, 375, 379, 381",República,0303/19,43839,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0005073-8,001050,0018-3,"R Florêncio de Abreu, 258 e 260",Sé,0304/19,43862,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004825-3,001050,0026-4,"R Florêncio de Abreu, 314",Sé,0305/19,43839,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0005421-0,002072,0006-8,"R Venceslau Brás, 12 e 14",Sé,0307/19,43879,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0006326-0,001050,0023-1,"R Florêncio de Abreu, 296",Sé,0308/19,43866,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0006177-1,015034,"0037-9, 0038-7, 0039-5, 0041-7, 0042-5, 0045-1, 0046- 8, 0047-6, 0152-9, 0048-4, 0049-2, 0054-9, 0050-6 e 0053-0","R Benjamin Egas, 145 e 167",Pinheiros,0309/19,43866,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0006438-0,005014,0003-6,"R Senador Feijó, 140",Sé,0310/19,43900,2020,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,6068.2019/0005272-2,002066,0004-6,"R Vinte e Cinco de Março, 230 e 236",Sé,0312/19,43900,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004377-4,004011,0006-5,"R do Glicério, 225",Sé,0313/19,44201,2021,DOCUMENTAL,DISPONÍVEL
,6068.2024/0007789-9,004011,38838,"R do Glicério, 215 a 245",Sé,0578/24,45579,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0005538-9,001062,00 11-9,"R Libero Badaró, 624 e 628",Sé,0516/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004681-1,001050,0002-7,"R Florêncio de Abreu, 112 e 116",Sé,0315/20,43876,2020,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2019/0004822-9,001083,0020-1,"R Quinze de Novembro, 250, 256 e 260",Sé,0316/20,43984,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0005619-0,001050,0024-8,"R Florêncio de Abreu, 304",Sé,0317/20,43907,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0005637-9,007091,0306-9,"Av Ipiranga, 135",República,0319/20,43909,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0005910-6,001061,0009-2,"Av São João, 102 e 104",Sé,0320/20,43880,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0004415-8,005087,0017-5,"Av da Liberdade, 688, 692, 698 e 702",Liberdade,0518/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6066.2019/0005912-2,001050,0113-9,"R Vinte e Cinco de Março, 739",Sé,0323/20,43866,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0004679-0,001050,0001-9,"R Florêncio de Abreu, 106 e 110",Sé,0326/20,43875,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0011343-5,001063,0052-0,"Pç Antônio Prado, 48 e R João Brícola, 37 e 43",Sé,0547/24,45477,2024,DOCUMENTAL,DISPONÍVEL
,6066.2019/0006779-6,008023,0251-3,"Al Glete, 444 e 448 / R Guaianases, 983",Santa Cecília,0328/20,43883,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007450-4,038003,0006-0,"R Maestro Cardim, 601, casas 01 e 01A",Bela Vista,0329/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007451-2,038003,0007-9,"R Maestro Cardim, 601, casas 02 e 02A",Bela Vista,0330/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007452-0,038003,0008-7,"R Maestro Cardim, 601, casas 03 e 03A",Bela Vista,0331/20,44041,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007454-7,038003,0010-9,"R Maestro Cardim, 601, casa 05",Bela Vista,0332/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007455-5,038003,0012-5,"R Maestro Cardim, 607",Bela Vista,0333/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007457-1,038003,0013-3,"R Maestro Cardim, 609",Bela Vista,0334/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0004413-1,002061,0006-1,"Pç da Sé, 31, 33 e 39",Sé,0524/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007555-1,003003,0048-4,"R do Carmo, 81",Sé,0337/20,43984,2020,DOCUMENTAL,DISPONÍVEL
,6068.2024/0000924-9,001050,0029-9,"R Florêncio de Abreu, 328",Sé,0551/24,45426,2024,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007713-9,001065,0006-6,"R Vinte e Cinco de Março, 850",Sé,0339/20,44078,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007453-9,038003,0009-5,"R Maestro Cardim, 601, casas 04 e 04A",Bela Vista,0340/20,43921,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007460-1,038002,0016-3,"R Martiniano de Carvalho, 951",Bela Vista,0341/20,43922,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007714-7,001065,0007-4,"R Vinte e Cinco de Março, 858 e 860",Sé,0342/20,44078,2020,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003402-3,001041,0014-1,"R Florêncio de Abreu, 470 e 472",Sé,0343/20,43902,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0008283-1,033008,0018-8,"R Martiniano de Carvalho, 325",Bela Vista,0538/23,45258,2023,DOCUMENTAL,DISPONÍVEL
,6068.2019/0003044-3,001019,0022-8,"R Mauá, 438, 440, 442 e 446",República,0345/20,43902,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0006506-8,010003,0026-9,"R Maranhão, 88",Consolação,0346/20,43956,2020,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6066.2020/0000876-7,008015,0001-1,"R Guaianases, 1149",Santa Cecília,0347/20,44145,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007734-1,001065,0005-8,"R Vinte e Cinco de Março, 846",Sé,0348/20,44202,2021,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007735-0,001065,0008-2,"R Vinte e Cinco de Março, 864, 872 e 878",Sé,0349/20,44202,2021,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007777-5,001065,0004-1,"R Vinte e Cinco de Março, 836",Sé,0350/20,44202,2021,DOCUMENTAL,DISPONÍVEL
,6068.2019/0005154-8,005004,0080-6,"R Direita, 203,207 e 213",Sé,0351/20,44008,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0005836-1,005003,0009-7,"RUA SÃO BENTO, 67",Sé,0519/23,45219,2023,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001365-5,009008,0019-4,"R Major Diogo, 580, 582 e 588",Bela Vista,0354/20,44058,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001531-3,037064,0015-4,R Capitão Calvacanti 38,Vila Mariana,0357/20,44106,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001607-3,005014,0030-3,"Largo São Francisco, 19",Sé,0515/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0006142-7,008081,42491,"RUA SANTA EFIGÊNIA, 401, 403, 407",República,0528/23,45308,2024,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001532-1,037064,"0013-8, 0014-8","R Domingos de Morais 1410, 1412, 1414 e 1416",Vila Mariana,0361/20,44106,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0000076-6,003006,0019-4,"R dos Carmelitas, 150",Sé,0362/20,43991,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001704-9,033039,0036-1,"R do Lavapés, 336 -342",Liberdade,0363/20,43988,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001706-5,033039,0038-8,"R do Lavapés, 350-354",Liberdade,0364/20,43988,2020,DOCUMENTAL,DISPONÍVEL
,6066.2019/0007762-7,006064,4368 à 4412,"Av São Luís, 86",Sé,0365/20,44006,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0003570-1,006064,COND 16,"Av São Luiz, 84, 86 e 96",República,0536/23,45280,2023,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001702-2,033040,0033-7,"R do Lavapés, 318-320",Liberdade,0366/20,43991,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0002210-7,035064,0005-3,"R Jorge Moreira, 62",Ipiranga,0367/20,44337,2021,DOCUMENTAL,DISPONÍVEL
,6066.2020/0001749-9,021091,0037-0,"R Cardoso de Almeida, 1538",Perdizes,0368/20,43959,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0002211-5,015049,0021-9,"R Sampaio Vidal, 564",Pinheiros,0370/20,44168,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0002304-9,033021,0417-0,"R São Joaquim, 381",Liberdade,0371/20,44091,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0000239-4,001072,0098-8,"R Libero Badaró, 438 / R Dr Miguel Couto, 58",Sé,0372/20,44145,2020,DOCUMENTAL,DISPONÍVEL
,6066.2020/0002177-1,123194,0014-0,"R Brig. Armando Trompowsky, 65",Morumbi,0373/21,44254,2021,DOCUMENTAL,DISPONÍVEL
,6068.2023/0004487-5,005003,0011-9,"R São Bento, 45 a 51",Sé,0509/23,45131,2023,DOCUMENTAL,DISPONÍVEL
,6068.2020/0000247-6,050008,0025-7,"R Labatut, 781",Ipiranga,0376/20,44224,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0000221-2,005004,0019-9,"R José Bonifácio, 124 e 128",Sé,0377/20,44034,2020,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2024/0005918-1,005039,0019-2,"Pç da Liberdade, 83 e 85",Sé,0576/24,45579,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0010082-3,005004,0013-1,"R Quintino Bocaiúva, 18 a 30",Sé,0584/24,45715,2025,DOCUMENTAL,DISPONÍVEL
,6068.2020/0001111-4,005035,0030-5,"R Jandaia, 164",República,0382/20,44104,2020,DOCUMENTAL,DISPONÍVEL
,6068.2020/0001687-6,002066,0017-8,"R Vinte e Cinco de Março, 330",Sé,0384/20,44377,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0002066-0,028022,0286-3,"R Javari, 101, 107, 117, 169, 183; R dos Trilhos, 586; R João Antônio de Oliveira, 93",Mooca,0385/20,44302,2021,DOCUMENTAL,DISPONÍVEL
,6068.2022/0007349-0,028022,0286-3,"R Javari, 101, 107, 117, 169, 183; R dos Trilhos, 586; R João Antônio de Oliveira, 93",Mooca,0385A/22,44912,2022,DOCUMENTAL,DISPONÍVEL
,6068.2024/0001536-2,020081,0180-0,"R Cardoso de Almeida, 541",Perdizes,0386/20 - 2ªvia,45404,2024,DOCUMENTAL,DISPONÍVEL
,6068.2020/0000706-0,001085,37865,"R Quinze de Novembro, 111",Sé,0387/21,44434,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0002784-3,009038,0034-9,"R Treze de Maio, 1004",Sé,0388/20,44163,2020,DOCUMENTAL,DISPONÍVEL
,6068.2020/0002109-8,028015,0007-0,"R Javari, 403 R Taquari, 173",Mooca,0389/20,44112,2020,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,6068.2020/0002013-0,001081,0012-1,"R da Quitanda, 126",Sé,0390/21,43885,2020,DOCUMENTAL,DISPONÍVEL
,6068.2020/0002946-3,001053,0030-6,"Av Rio Branco, 52, 54",Sé,0391/20,44434,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003015-1,006015,"0726-6, 0727-4, 0728-2, 0729-0, 0730-4, 0731-2, 0732-0, 0733-9, 0734-7, 0735-5, 0736-3, 0737-1","R Marconi, 107",República,0393/20,44295,2021,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2020/0003262-6,123194,0002-7,"Av Morumbi, 5594",Morumbi,0394/20,44302,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003560-9,008015,0009-5,"R Guaianases, 1281",Santa Cecília,0395/20,44147,2020,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001626-0,020036,0016-7,"R Parintins, 120",Barra Funda,0508/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0008144-4,009021,14824,"R Treze de Maio, 724",Bela Vista,0534/23,45308,2023,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003232-4,002068,0005-3,"R Floriano Peixoto, 54",República,0398/20,44407,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003233-2,002068,0006-1,"R Roberto Simonsen, 97, 101",República,0399/20,44404,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003235-9,002068,0011-8,"R Venceslaeu Brás, 61, 67",Sé,0400/20,44407,2021,DOCUMENTAL,DISPONÍVEL
,6068.2020/0004358-0,001080,0009-4,"R São Bento, 201 a 203 e 207",Sé,0402/20,44182,2020,DOCUMENTAL,DISPONÍVEL
,6068.2020/0004371-7,001050,0014-0,"R Florêncio de Abreu, 220, 222 e 226",Sé,0403/20,44233,2021,DOCUMENTAL,DISPONÍVEL
,6066.2020/0000910-0,001061,0010-6,"Av São João, 108",Sé,0405/21,44233,2021,DOCUMENTAL,DISPONÍVEL
,6068.2023/0006433-7,009032,"0149-6, 0447-9, 0446-0","R Martiniano de Carvalho , 60, 114-156, 170",Bela Vista,0406A/23,45323,2024,DOCUMENTAL,DISPONÍVEL.T
,6068.2021/0000351-2,006010,"0552-1, 0553-8","Av Ipiranga, 770, 786",República,0407/21,44338,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000352-0,001040,0004-1,"R Florêncio de Abreu, 449, 455, 459",Sé,0409/21,44336,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000350-4,005017,0039-0,"R Genebra, 57, 65",República,0410/21,44341,2021,DOCUMENTAL,DISPONÍVEL
,6068.2023/0002655-9,009099,0001-9,"R Conselheiro Carrão, 640",Bela Vista,0522/23,45229,2023,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000243-5,008015,0007-9,"R Guaianases, 1239",Santa Cecília,0412/21,44302,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000373-3,008023,0010-3,"Al Nothmann, 563",Santa Cecília,0413/21,44302,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000376-8,008016,0023-5,"R Guaianazes, 1234, 1238, 1282",Santa Cecília,0414/21,44293,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0000674-0,005035,0772-5,"Av Brigadeiro Luis Antonio, 411 a 435",República,0415/21,44359,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0002448-0,001051,0028-5,"R Carlos de Sousa Nazaré, 250, 256",Sé,0416/21,44322,2021,DOCUMENTAL,DISPONÍVEL
,6068.2021/0004601-7,021044,0052-1,"R Cardoso de Almeida, 586",Perdizes,0419/21,44412,2021,DOCUMENTAL,DISPONÍVEL
,6068.2022/0011125-2,002068,0002-9,"Praça da Sé, 79, 87, 89",Sé,0461/23,45043,2023,DOCUMENTAL,DISPONÍVEL
,6068.2020/0003892-6,001040,0009-0,"R Florêncio de Abreu, 501",Sé,0425/21,44701,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0009709-6,006047,0116-0,"R Conselheiro Ramalho, 161",República,0426/21,44582,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0010186-7,037015,0129-7,"R Eça de Queiroz, 57 e 75",Vila Mariana,0427/21,44582,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0012222-8,033007,0003-5,"R Martiniano de Carvalho, 247, 249 e 253",Bela Vista,0432/22,44630,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0012224-4,033007,0004-3,"R Martiniano de Carvalho, 243, 245",Bela Vista,0433/22,44630,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0012226-0,033007,0005-1,"R Martiniano de Carvalho, 233",Bela Vista,0434/22,44630,2022,DOCUMENTAL,DISPONÍVEL
,6068.2021/0012915-0,005012,0011-8,"Pç da Sé, 42, 46, 48 e 54",Sé,0435/22,44671,2022,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6068.2022/0010497-3,009020,0034-9,"R dos Ingleses, 78",Bela Vista,0489/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0010495-7,009020,0033-0,"R dos Ingleses, 86",Bela Vista,0488/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0010492-2,009020,0032-2,"R dos Ingleses, 92",Bela Vista,0495/23,45090,2023,DOCUMENTAL,DISPONÍVEL
